Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Canceled Rides by Customer,Reason for canceling by Customer,Ride distance,Driver Rating,Customer Rating
5/31/2024,5:34,CNR6556684476,Success,CUST2680,Auto,Sion,Trombay,12.02,7.13,0,,3.18,4.5,4
5/10/2024,14:38,CNR8377306021,Cancelled by Customer,CUST3730,eBike,Jogeshwari,Bhandup,,,1,Change of plans,,,
5/2/2024,11:39,CNR9581991473,Success,CUST5498,eBike,Dadar,Goregaon,5.2,21.38,0,,24.18,4.4,3.5
5/21/2024,12:23,CNR1133747952,Success,CUST8179,Auto,Malad,Goregaon,6.69,6.83,0,,27.6,3.3,4.9
5/8/2024,20:23,CNR6850392220,Success,CUST1530,Bike,Mulund,Antop Hill,4.41,15.84,0,,26.32,4.5,4.6
5/14/2024,11:23,CNR9920154998,Cancelled by Customer,CUST3255,Bike,Charni Road,Churchgate,,,1,Change of plans,,,
5/20/2024,7:07,CNR9701231535,Cancelled by Driver,CUST4048,Mini,Mazgaon,CST,,,0,,,,
5/29/2024,3:16,CNR8623414405,Cancelled by Driver,CUST8311,Prime Plus,Versova,Matunga,,,0,,,,
5/22/2024,15:12,CNR1526723719,Success,CUST2213,Mini,Santacruz,Dongri,8.36,9.42,0,,29.64,4.9,3.1
5/14/2024,2:51,CNR9868845806,Cancelled by Driver,CUST9882,Prime Sedan,Wadala,Powai,,,0,,,,
5/23/2024,22:40,CNR1963110410,Incomplete,CUST4292,Prime SUV,Malad,Grant Road,,,0,,,,
5/25/2024,0:23,CNR6879428703,Success,CUST3126,Bike,Juhu,Goregaon,9.38,23.31,0,,1.98,4.4,3.6
5/10/2024,22:46,CNR3469178881,Incomplete,CUST3053,Prime Sedan,Worli,Goregaon,,,0,,,,
5/14/2024,21:33,CNR2479679716,Success,CUST3981,Prime SUV,Malad,Byculla,14.28,14.48,0,,26,4.7,3.6
5/16/2024,1:53,CNR5952163720,Cancelled by Driver,CUST3697,Prime Plus,Sion,Dongri,,,0,,,,
5/7/2024,16:57,CNR5633668009,Success,CUST4216,eBike,Parel,Lower Parel,9.75,9.6,0,,4.5,3.2,4.4
5/4/2024,9:39,CNR3291270703,Success,CUST9234,eBike,Powai,Seepz,11.42,6.31,0,,10.14,4.1,4.6
5/30/2024,4:10,CNR7894019119,Success,CUST1674,Prime SUV,Bandra,Juhu,10.14,22.72,0,,18.86,3.5,3
5/2/2024,20:49,CNR7772180882,Incomplete,CUST4453,Prime SUV,Sandhurst Road,Dahisar,,,0,,,,
5/19/2024,0:31,CNR7638204740,Success,CUST5949,Mini,Grant Road,Antop Hill,13.37,15.58,0,,28.23,4.6,5
5/12/2024,14:04,CNR3957572769,Success,CUST3589,Mini,Dahisar,Kamathipura,11.97,13.04,0,,14.92,4.3,4.7
5/15/2024,10:38,CNR5912019621,Success,CUST6231,eBike,Bhandup,Churchgate,11.99,13.36,0,,13.22,4.5,3.5
5/4/2024,11:32,CNR3412273600,Success,CUST6228,Prime Plus,Kalbadevi,Kurla,6.61,10.74,0,,9.59,3.5,3.1
5/9/2024,7:09,CNR1415802902,Success,CUST5754,Mini,Versova,Dahisar,14.84,13.56,0,,12.15,4.4,3.4
5/8/2024,5:52,CNR2343100352,Success,CUST3610,Mini,Kings Circle,Kalbadevi,12.22,6.79,0,,13.11,4.8,4.9
5/16/2024,9:31,CNR1099541460,Success,CUST7442,Bike,Kalbadevi,Grant Road,9.97,8.34,0,,29.74,3.5,4.9
5/7/2024,11:03,CNR5512036684,Cancelled by Customer,CUST9108,Bike,Worli,Antop Hill,,,1,Change of plans,,,
5/9/2024,0:54,CNR5756663747,Success,CUST3194,Prime Sedan,Elphinstone,Charni Road,8.66,9.61,0,,6.12,3.4,3.4
5/24/2024,11:02,CNR2720484983,Cancelled by Driver,CUST4189,Prime Sedan,Parel,Matunga,,,0,,,,
5/3/2024,16:28,CNR1510289448,Success,CUST2584,Mini,Charni Road,Thane,2.75,24.38,0,,26.63,4.9,5
5/18/2024,11:48,CNR1619623590,Success,CUST9341,Mini,Kings Circle,Borivali,7.15,20.16,0,,21.18,3.3,4.6
5/2/2024,4:45,CNR2962750929,Success,CUST9446,Prime Plus,Sion,Versova,4.91,15.74,0,,18.2,4.2,3.2
5/11/2024,12:39,CNR7581349462,Incomplete,CUST5911,Mini,Bandra,Charni Road,,,0,,,,
5/11/2024,3:26,CNR7801948900,Success,CUST1436,Bike,Kamathipura,Ghatkopar,3.68,22.77,0,,28.71,4.7,4.6
5/30/2024,18:36,CNR9810503338,Cancelled by Customer,CUST8871,Prime Plus,Mazgaon,Vikhroli,,,1,Wrong Address,,,
5/25/2024,12:09,CNR2040226318,Success,CUST2800,Prime Plus,Bandra,Jogeshwari,3.13,13.17,0,,11.81,3.5,4.4
5/10/2024,4:26,CNR3965676060,Success,CUST7723,Bike,Versova,Kamathipura,3.05,9.4,0,,20.81,3.2,4.7
5/27/2024,23:46,CNR9857430687,Success,CUST3262,Bike,Chembur,Parel,8.25,16.85,0,,24.92,3.7,4.4
5/11/2024,21:30,CNR7551874474,Success,CUST6140,Prime Plus,Kalbadevi,Nariman Point,5.47,22.57,0,,24.13,4.3,4.7
5/11/2024,11:43,CNR8272725281,Cancelled by Driver,CUST8932,Prime Plus,Grant Road,Lower Parel,,,0,,,,
5/18/2024,7:19,CNR8607135564,Cancelled by Driver,CUST4396,eBike,Dongri,Khar,,,0,,,,
5/10/2024,11:35,CNR6469458472,Cancelled by Driver,CUST2996,Bike,Antop Hill,Nariman Point,,,0,,,,
5/12/2024,12:52,CNR5924077461,Cancelled by Driver,CUST1689,Prime Sedan,Dongri,Juhu,,,0,,,,
5/11/2024,14:41,CNR3057629778,Cancelled by Customer,CUST4310,Prime SUV,Nariman Point,Lower Parel,,,1,Wrong Address,,,
5/22/2024,4:06,CNR3520417815,Success,CUST4972,Auto,Trombay,Mazgaon,11.79,8.17,0,,26.55,4.7,3.1
5/7/2024,7:03,CNR5725314249,Cancelled by Driver,CUST6411,eBike,Kamathipura,Kandivali,,,0,,,,
5/21/2024,4:00,CNR5973319056,Success,CUST8793,Mini,Worli,Vile Parle,6.36,19.87,0,,5.66,4.6,4.7
5/24/2024,9:20,CNR4301648719,Success,CUST4804,Bike,Fort,Elphinstone,2.08,10.74,0,,18.89,5,4.3
5/26/2024,1:58,CNR4957687327,Success,CUST7846,Prime SUV,Santacruz,Borivali,10.24,15.8,0,,23.62,3.2,4.5
5/31/2024,12:50,CNR3127657643,Success,CUST5742,Auto,Andheri,Wadala,14.52,11.84,0,,19.35,4.9,3.2
5/18/2024,3:59,CNR9516893896,Success,CUST5662,Mini,Worli,Nariman Point,10.94,6.36,0,,9.73,4.4,3.1
5/17/2024,4:54,CNR7460544248,Success,CUST5470,Prime Plus,Kurla,Thane,6.5,17.42,0,,2.33,4.7,4.9
5/5/2024,14:41,CNR1799718923,Success,CUST6523,Prime SUV,Matunga,Sandhurst Road,11.75,7.6,0,,22.99,3,3
5/21/2024,6:11,CNR2408434291,Success,CUST7567,eBike,Kandivali,Santacruz,8.35,20.41,0,,20.82,3.9,3.5
5/31/2024,15:20,CNR5019339446,Success,CUST1111,Prime Sedan,CST,Grant Road,7.54,14.03,0,,5.75,4.6,4.4
5/14/2024,8:21,CNR5344083406,Success,CUST6890,eBike,Grant Road,Dadar,3.07,18.61,0,,19.98,3.5,4.9
5/21/2024,14:19,CNR5980945846,Success,CUST9233,eBike,Wadala,Chunabhatti,7.62,23.87,0,,13.17,4.3,3.8
5/4/2024,9:23,CNR3639796200,Success,CUST4590,Prime Plus,Kamathipura,Mulund,14.79,13.19,0,,26.93,3.5,3.4
5/15/2024,19:23,CNR9941564880,Success,CUST8319,Bike,Dongri,Charni Road,10.47,12.37,0,,26.07,3.9,4.9
5/3/2024,18:07,CNR3171050399,Success,CUST9792,Prime Plus,Powai,Sion,13.29,20.53,0,,23.36,4.7,4.5
5/26/2024,14:07,CNR3921845810,Cancelled by Customer,CUST9008,Auto,Kings Circle,Jogeshwari,,,1,Driver is not moving towards pickup location,,,
5/14/2024,16:26,CNR9837912162,Success,CUST8575,eBike,Wadala,Elphinstone,2.42,23.42,0,,18.88,4.6,4
5/1/2024,8:52,CNR9602885936,Success,CUST4570,Bike,Goregaon,Borivali,3.63,18.71,0,,13.48,3.4,4
5/13/2024,22:04,CNR4840638976,Success,CUST8734,Auto,Matunga,Dahisar,9.57,10.38,0,,24.13,3.6,3.9
5/5/2024,4:49,CNR9434381915,Success,CUST7135,Mini,Jogeshwari,CST,2.94,12.85,0,,14.92,4.2,3.6
5/12/2024,21:42,CNR8989870040,Cancelled by Driver,CUST2943,Prime Plus,Nariman Point,Churchgate,,,0,,,,
5/17/2024,23:14,CNR4585531525,Cancelled by Driver,CUST1372,Prime Sedan,Kalbadevi,Antop Hill,,,0,,,,
5/23/2024,13:34,CNR1986399651,Cancelled by Driver,CUST8546,Prime Sedan,Mulund,Lower Parel,,,0,,,,
5/6/2024,23:48,CNR1484664056,Success,CUST7868,Bike,Bandra,Grant Road,8.25,7.1,0,,8.02,5,3.3
5/7/2024,3:38,CNR5439176290,Success,CUST1797,Prime Plus,Fort,Borivali,10.04,19.05,0,,17.23,3,3.7
5/12/2024,7:34,CNR1242425303,Success,CUST9255,Prime Sedan,Colaba,Elphinstone,3.14,12.01,0,,1.96,3.2,3.8
5/18/2024,18:38,CNR8809893329,Success,CUST4881,Prime Sedan,Mulund,Trombay,9.38,18.79,0,,24.22,3.4,3.3
5/16/2024,13:19,CNR2181777110,Success,CUST3869,eBike,Antop Hill,Byculla,10.27,19.13,0,,1.92,4.9,3.1
5/18/2024,1:22,CNR8178361487,Success,CUST9592,Prime Sedan,Chunabhatti,Dahisar,11.22,22.42,0,,21.71,4.6,3.7
5/12/2024,9:24,CNR7605351600,Cancelled by Driver,CUST4948,Prime SUV,Colaba,Wadala,,,0,,,,
5/26/2024,4:51,CNR9837427517,Success,CUST7761,Mini,Parel,Mazgaon,13.63,15.95,0,,24.7,3.9,4.3
5/4/2024,7:16,CNR6168291913,Success,CUST2295,Mini,Charni Road,Juhu,11.51,6.63,0,,2.75,3.5,3.3
5/17/2024,6:03,CNR6448001026,Incomplete,CUST1647,Prime SUV,Goregaon,Vile Parle,,,0,,,,
5/25/2024,18:46,CNR6227046160,Success,CUST4422,Prime SUV,Thane,Wadala,14.69,11.74,0,,6.28,4.6,4.3
5/30/2024,0:13,CNR5025070544,Success,CUST2922,eBike,Girgaon,Kamathipura,9.22,19.38,0,,7.63,5,4.9
5/29/2024,22:38,CNR4022663059,Cancelled by Customer,CUST7498,Prime Plus,Parel,Sion,,,1,AC is Not working,,,
5/12/2024,17:41,CNR6837975356,Success,CUST5285,Prime Sedan,Kings Circle,Khar,10.84,6.44,0,,1.89,3.5,3.9
5/15/2024,23:30,CNR6167393219,Cancelled by Driver,CUST6126,Mini,Borivali,Sandhurst Road,,,0,,,,
5/27/2024,23:09,CNR5364631241,Cancelled by Driver,CUST7841,Prime Sedan,Mulund,Vile Parle,,,0,,,,
5/11/2024,12:36,CNR4579265601,Cancelled by Driver,CUST9180,Bike,Worli,Antop Hill,,,0,,,,
5/11/2024,15:46,CNR7402059279,Success,CUST3756,eBike,Bhandup,Powai,6.5,12.42,0,,29.64,3.1,4.7
5/5/2024,17:31,CNR5111301175,Success,CUST9584,Auto,Goregaon,Trombay,7.7,19.51,0,,15.11,4.7,4.8
5/2/2024,0:26,CNR3708842947,Success,CUST2113,eBike,Mulund,Andheri,5.6,16.85,0,,27.46,3.4,4.2
5/7/2024,14:23,CNR9849565863,Cancelled by Customer,CUST8916,eBike,Khar,Bandra,,,1,Driver is not moving towards pickup location,,,
5/17/2024,13:00,CNR9661772834,Cancelled by Driver,CUST5501,Bike,Matunga,Bandra,,,0,,,,
5/16/2024,22:43,CNR1769945233,Success,CUST2578,Bike,Mulund,Grant Road,11.31,23.18,0,,6.21,3.5,4.9
5/6/2024,16:16,CNR8796286443,Success,CUST5379,Prime SUV,Churchgate,Juhu,13.11,14.85,0,,8.17,4.7,3.9
5/12/2024,12:29,CNR3426665919,Success,CUST4700,Prime Sedan,Antop Hill,Juhu,6.67,16.86,0,,5.74,3.8,4.9
5/20/2024,20:48,CNR1136083924,Success,CUST7640,Mini,CST,Parel,10.54,11.5,0,,23.43,3.3,4.9
5/15/2024,20:00,CNR4018696945,Success,CUST2354,Mini,Byculla,Worli,5.07,6.47,0,,5.92,4,3.7
5/25/2024,18:54,CNR5182609867,Cancelled by Driver,CUST9653,Auto,Colaba,Chembur,,,0,,,,
5/28/2024,22:56,CNR7729286656,Success,CUST5441,Auto,Goregaon,Antop Hill,5.23,17.34,0,,21.5,3.3,3.3
5/29/2024,17:36,CNR3826557688,Success,CUST3938,Prime SUV,Sion,Bandra,11.57,18.28,0,,14.76,4.7,4.6
5/30/2024,18:09,CNR5625411308,Success,CUST3661,Bike,Grant Road,Sandhurst Road,13.29,9.12,0,,4.25,3.5,3.1
5/26/2024,12:43,CNR6719736115,Success,CUST3292,Prime SUV,Chunabhatti,Elphinstone,14.18,5.79,0,,4.54,3.9,4.9
5/3/2024,23:22,CNR1230624431,Success,CUST8161,Prime Plus,Goregaon,Thane,8.59,5.83,0,,5.3,5,4.9
5/19/2024,19:38,CNR8617360361,Success,CUST1485,eBike,Lower Parel,Jogeshwari,14.37,17.78,0,,26.17,3.9,4
5/16/2024,11:35,CNR9337145038,Success,CUST8075,Prime Plus,Antop Hill,Seepz,10.67,7.79,0,,1.87,3.6,4.4
5/21/2024,2:49,CNR7951902330,Success,CUST5037,eBike,Goregaon,Juhu,10.75,24.4,0,,3.72,4.3,3.9
5/9/2024,12:45,CNR6968380957,Cancelled by Driver,CUST6909,Auto,Juhu,Andheri,,,0,,,,
5/30/2024,14:23,CNR8564925592,Success,CUST2674,Prime Plus,Juhu,Santacruz,11,21.76,0,,28.39,4.4,4
5/13/2024,17:35,CNR7495883972,Success,CUST2692,Auto,Juhu,Bhandup,13.3,16.41,0,,1.88,4.9,4.4
5/18/2024,19:38,CNR8664105957,Cancelled by Customer,CUST7311,Auto,Matunga,Dahisar,,,1,Change of plans,,,
5/25/2024,23:57,CNR3238126936,Success,CUST7237,Prime Plus,Malad,Lower Parel,10.57,12.88,0,,19.89,3.2,4.3
5/10/2024,15:09,CNR1271730355,Success,CUST8121,Prime Sedan,Dahisar,Wadala,2.63,24.54,0,,12.8,4.7,4.6
5/16/2024,2:23,CNR7979466538,Success,CUST4203,Mini,Kandivali,Malad,11.6,22.57,0,,12.72,3.7,4.3
5/10/2024,12:21,CNR8998080862,Cancelled by Driver,CUST8212,Prime Sedan,Byculla,Worli,,,0,,,,
5/30/2024,4:19,CNR6157617867,Cancelled by Driver,CUST6147,Prime Plus,Churchgate,Sion,,,0,,,,
5/9/2024,22:40,CNR6336171726,Cancelled by Driver,CUST7161,Prime Sedan,Churchgate,Charni Road,,,0,,,,
5/4/2024,18:12,CNR3343459102,Success,CUST1440,eBike,Kalbadevi,Dongri,12.63,7.4,0,,16.79,3,3.6
5/7/2024,9:53,CNR3975704877,Success,CUST7703,eBike,Khar,Malad,7.15,18.91,0,,12.27,3.9,3.5
5/19/2024,7:16,CNR3828935922,Success,CUST7932,Prime SUV,CST,Goregaon,4.95,6.46,0,,18.5,4.3,4.2
5/14/2024,19:30,CNR7795686304,Success,CUST9755,Bike,Chunabhatti,Dahisar,6.94,22.27,0,,16.05,4,3.1
5/17/2024,11:44,CNR1364994639,Success,CUST5067,eBike,Trombay,Bhandup,6.94,12.98,0,,17.82,4.1,4.2
5/5/2024,19:02,CNR8072709948,Cancelled by Driver,CUST6432,Prime SUV,Byculla,Kandivali,,,0,,,,
5/1/2024,8:14,CNR3470617247,Cancelled by Driver,CUST8303,Prime Sedan,Churchgate,Kalbadevi,,,0,,,,
5/24/2024,18:44,CNR3149484176,Cancelled by Driver,CUST6651,Auto,Kamathipura,Kandivali,,,0,,,,
5/9/2024,2:07,CNR4135973483,Success,CUST6707,Prime Sedan,Thane,Kalbadevi,2.24,8.92,0,,1.22,4.3,4.8
5/25/2024,16:30,CNR6790905673,Success,CUST2599,Mini,Elphinstone,Chunabhatti,14.05,6.21,0,,28.1,3.7,3.2
5/14/2024,2:19,CNR4052772528,Success,CUST1370,Prime SUV,Thane,Worli,5.34,10.7,0,,9.91,4.6,4.1
5/4/2024,5:59,CNR5982744929,Success,CUST7985,Mini,Colaba,Churchgate,9.93,19.32,0,,8.91,3.8,3.2
5/19/2024,5:40,CNR8118083267,Success,CUST7481,Auto,Fort,Versova,10.85,8.63,0,,16.23,4.4,3.2
5/27/2024,14:37,CNR7139882707,Success,CUST1072,eBike,Chembur,Lower Parel,5.34,24.26,0,,15.02,4.6,4.1
5/24/2024,2:36,CNR6097953682,Success,CUST6340,Prime Plus,Kalbadevi,Kurla,10.23,24.03,0,,18.45,4.6,4.8
5/9/2024,15:33,CNR5785590330,Success,CUST6766,Prime SUV,Kalbadevi,Versova,4.76,17.22,0,,12.92,4.7,4.8
5/5/2024,21:45,CNR8733575600,Success,CUST2388,eBike,Malad,Sion,5.08,20.61,0,,8.97,4.6,3.8
5/4/2024,9:07,CNR6081137534,Cancelled by Customer,CUST3316,Bike,CST,Dahisar,,,1,Wrong Address,,,
5/5/2024,12:27,CNR6092773357,Success,CUST9804,eBike,Worli,Santacruz,10.11,14.04,0,,18.01,3.3,4.5
5/18/2024,15:18,CNR1602569046,Cancelled by Driver,CUST6154,Prime SUV,Jogeshwari,Versova,,,0,,,,
5/2/2024,11:00,CNR3081379485,Success,CUST4196,Prime SUV,CST,Parel,3.24,5.47,0,,19.62,4.2,4.1
5/16/2024,15:26,CNR8235717104,Success,CUST7809,eBike,Jogeshwari,Khar,7.08,16.89,0,,15.41,5,3.3
5/5/2024,18:01,CNR6242134332,Cancelled by Driver,CUST1535,Prime Sedan,Colaba,Nariman Point,,,0,,,,
5/9/2024,14:36,CNR8584566722,Success,CUST9369,Auto,Sandhurst Road,Kurla,7.57,19.35,0,,21.08,5,3.3
5/9/2024,17:52,CNR9550822977,Success,CUST9880,Prime SUV,Girgaon,Borivali,11.42,16.57,0,,8.95,3.2,3.2
5/24/2024,14:34,CNR2826025489,Incomplete,CUST5055,Prime Sedan,Borivali,Jogeshwari,,,0,,,,
5/9/2024,2:28,CNR4487036345,Success,CUST4438,Prime SUV,Fort,Seepz,6.2,9.53,0,,11.29,3.1,4
5/22/2024,22:39,CNR8012696455,Success,CUST3719,Bike,Malad,Chembur,12.4,9.67,0,,16.66,4.8,4.3
5/25/2024,1:36,CNR3313993297,Success,CUST6302,eBike,Matunga,Sandhurst Road,6.22,11.66,0,,20.42,5,4.3
5/9/2024,16:57,CNR1408988968,Success,CUST7743,Auto,Lower Parel,Worli,11.5,14.3,0,,2.74,4.1,4.9
5/4/2024,4:15,CNR6981604165,Success,CUST3329,Bike,Vikhroli,Lower Parel,10.97,9.02,0,,16.54,3.2,3.9
5/19/2024,12:28,CNR9914274512,Cancelled by Driver,CUST2525,Mini,Kings Circle,Fort,,,0,,,,
5/9/2024,11:29,CNR9376277483,Success,CUST6362,Bike,Andheri,Elphinstone,10.64,20.91,0,,27.89,3.5,3.8
5/4/2024,14:40,CNR7590302909,Success,CUST4568,Mini,Chembur,Khar,14.9,23.54,0,,16.66,4.7,4
5/9/2024,9:21,CNR8956094389,Cancelled by Customer,CUST6631,eBike,Girgaon,Dadar,,,1,Driver is not moving towards pickup location,,,
5/4/2024,14:01,CNR4683585586,Success,CUST8230,Mini,Andheri,Byculla,11.82,7.55,0,,24.96,4.6,4.4
5/6/2024,22:58,CNR8086684009,Success,CUST3604,Prime SUV,Lower Parel,Juhu,5.94,10.26,0,,11.44,3.2,4.9
5/20/2024,8:05,CNR1710924824,Success,CUST7493,eBike,Wadala,Elphinstone,5.97,12.94,0,,13.97,4.2,4
5/22/2024,7:27,CNR3815287619,Incomplete,CUST2559,Auto,Chembur,Kamathipura,,,0,,,,
5/3/2024,18:14,CNR2911547690,Success,CUST1132,eBike,Thane,Kurla,14.9,22.03,0,,7.05,4.9,3.2
5/31/2024,13:44,CNR5862655247,Cancelled by Driver,CUST2160,Prime Plus,CST,Juhu,,,0,,,,
5/23/2024,3:06,CNR6640801643,Success,CUST5902,Prime Plus,CST,Girgaon,13.41,22.36,0,,24.37,4.6,3.6
5/27/2024,20:43,CNR1613549255,Success,CUST9691,Bike,Andheri,Versova,7.24,8.47,0,,21.15,3.7,5
5/20/2024,14:22,CNR4102821948,Cancelled by Customer,CUST3480,Mini,Versova,Antop Hill,,,1,Change of plans,,,
5/26/2024,2:57,CNR1431494396,Cancelled by Driver,CUST3017,Bike,Elphinstone,CST,,,0,,,,
5/11/2024,13:20,CNR4397648387,Success,CUST5059,Prime Sedan,Worli,Juhu,13.21,23.46,0,,15.12,4.2,4.5
5/8/2024,19:38,CNR9056616444,Success,CUST4366,Bike,Tardeo,Kings Circle,8.53,12.97,0,,5.24,3.7,3.1
5/6/2024,12:18,CNR3775278048,Success,CUST4921,Mini,CST,Kurla,3.76,24.26,0,,16.94,4.9,3.9
5/8/2024,20:38,CNR9894928830,Success,CUST1197,Prime Sedan,Sion,Malad,8.58,13.79,0,,4.06,4.3,3.4
5/12/2024,18:26,CNR3933213766,Success,CUST8717,Prime SUV,Goregaon,Bandra,10.45,8.04,0,,2.78,4.6,3.9
5/18/2024,0:16,CNR1926608888,Success,CUST1990,Prime SUV,Churchgate,Kings Circle,14.93,6.16,0,,21.16,5,3.5
5/9/2024,22:32,CNR8589679668,Success,CUST7939,eBike,Churchgate,Juhu,3.58,11.07,0,,3.93,4.4,3.1
5/20/2024,17:39,CNR5950724801,Success,CUST2369,Prime Sedan,Juhu,Kings Circle,14.96,21.28,0,,18.84,3.6,4.2
5/29/2024,4:34,CNR6698349136,Success,CUST2083,Prime Sedan,Chunabhatti,Byculla,7.54,7.61,0,,26.71,3.9,3.4
5/23/2024,7:03,CNR2050032570,Success,CUST8118,Auto,Kalbadevi,Versova,7.38,21.55,0,,22.27,4.5,3
5/19/2024,9:42,CNR4181102664,Success,CUST2956,Auto,Dongri,Malad,8.26,5.38,0,,8.53,4.5,3.3
5/22/2024,5:31,CNR9388140708,Success,CUST9568,Bike,Elphinstone,Ghatkopar,4.8,5.24,0,,7.99,5,4.6
5/5/2024,4:47,CNR4807122420,Success,CUST1480,Prime Sedan,Byculla,Lower Parel,8.34,7.19,0,,16.89,3.9,4.7
5/17/2024,8:45,CNR3695232998,Success,CUST9128,Mini,Kings Circle,Charni Road,8.35,8,0,,10.42,4.5,4
5/2/2024,18:10,CNR2579206999,Success,CUST5179,Prime SUV,Kandivali,Sandhurst Road,7.13,14.19,0,,23.77,4.8,4.9
5/21/2024,3:14,CNR1011031667,Cancelled by Driver,CUST1201,Prime Plus,Borivali,Kamathipura,,,0,,,,
5/12/2024,4:11,CNR4682870880,Success,CUST7870,Prime Plus,Sion,Grant Road,10.95,13.75,0,,8.39,4.7,3.1
5/13/2024,23:20,CNR9924456994,Incomplete,CUST7108,Auto,Kings Circle,Antop Hill,,,0,,,,
5/28/2024,5:14,CNR5215140451,Success,CUST7568,Auto,Kalbadevi,Matunga,10.28,18.19,0,,26.96,4.3,4.2
5/25/2024,9:20,CNR9960957575,Success,CUST8483,Auto,Charni Road,Vile Parle,8.74,8,0,,22.39,4,4.4
5/9/2024,9:47,CNR3674551397,Success,CUST8600,Prime Sedan,Seepz,Khar,3.1,19.33,0,,3.09,3.1,3
5/31/2024,6:46,CNR2052811909,Success,CUST1104,Mini,Bandra,Colaba,11.59,12.07,0,,9.6,3.7,4.5
5/17/2024,20:53,CNR2438888667,Cancelled by Customer,CUST7164,Prime SUV,Fort,Elphinstone,,,1,AC is Not working,,,
5/4/2024,16:15,CNR7098062593,Success,CUST1981,Prime Plus,Dongri,Lower Parel,4.26,6.97,0,,20.15,4.5,3.5
5/4/2024,7:57,CNR9141445255,Success,CUST8511,eBike,Juhu,Seepz,3.07,24.36,0,,9.57,4.5,4.2
5/4/2024,4:40,CNR8816681105,Success,CUST2226,Bike,Sandhurst Road,Dadar,4.67,7.43,0,,18.84,4.5,4.3
5/14/2024,4:15,CNR6547706290,Success,CUST6161,Prime SUV,Churchgate,Chunabhatti,2.55,24.37,0,,24.16,3.6,5
5/26/2024,10:20,CNR7239547458,Success,CUST4827,Auto,Vile Parle,Malad,9.57,19.96,0,,24.54,4.3,3.3
5/25/2024,18:06,CNR1667483244,Success,CUST3693,Mini,Kalbadevi,Sion,14.07,9.49,0,,11.79,3.9,3.9
5/12/2024,17:22,CNR6186758088,Success,CUST6051,Mini,Ghatkopar,Kurla,14.26,9.81,0,,4.52,3.4,4.8
5/3/2024,21:19,CNR1173215225,Cancelled by Customer,CUST6370,Prime Plus,Juhu,Dongri,,,1,Driver asked to cancel,,,
5/30/2024,12:32,CNR9800175892,Success,CUST5896,Prime Sedan,Santacruz,Bandra,12.61,22.23,0,,25.55,4.8,3.5
5/30/2024,14:35,CNR2073108894,Cancelled by Driver,CUST8570,Auto,Malad,Kurla,,,0,,,,
5/1/2024,7:08,CNR7015453083,Success,CUST2376,Bike,Seepz,Ghatkopar,12.95,19.57,0,,23.52,4.3,3.4
5/29/2024,2:01,CNR5282775714,Success,CUST4239,eBike,Jogeshwari,Malad,14.8,23.75,0,,2.25,3.3,3.3
5/4/2024,10:07,CNR2979958124,Cancelled by Driver,CUST3752,Bike,Byculla,Elphinstone,,,0,,,,
5/12/2024,0:24,CNR8229344434,Cancelled by Driver,CUST3831,Prime Sedan,Chembur,Santacruz,,,0,,,,
5/9/2024,14:56,CNR1638367047,Success,CUST5026,eBike,Matunga,Khar,8.58,21.81,0,,22.25,4.1,4.2
5/13/2024,17:30,CNR1261903104,Success,CUST5583,Mini,Malad,Dahisar,5.87,16.3,0,,20.98,4.7,4.3
5/6/2024,16:15,CNR4413838650,Cancelled by Driver,CUST7266,Prime SUV,Dongri,Bhandup,,,0,,,,
5/16/2024,15:22,CNR7452729913,Success,CUST7363,Prime Sedan,Santacruz,Bandra,8,5.19,0,,8.15,4.5,5
5/11/2024,7:01,CNR8638763775,Success,CUST1959,Prime SUV,Kamathipura,Mazgaon,7.22,21,0,,6.92,4.1,4.5
5/11/2024,18:14,CNR5183211669,Success,CUST2640,Prime Plus,Trombay,Grant Road,4.44,12.11,0,,23.73,4.1,3
5/9/2024,23:03,CNR5070780669,Cancelled by Driver,CUST7363,Prime Sedan,Santacruz,Grant Road,,,0,,,,
5/19/2024,23:44,CNR3540741595,Success,CUST6761,Bike,Sandhurst Road,Mulund,11.69,9.05,0,,28.78,3.7,3.7
5/18/2024,6:53,CNR2327372855,Success,CUST9035,Auto,Juhu,Dadar,5.97,22.53,0,,29.89,3.7,3.9
5/8/2024,7:01,CNR7556046460,Cancelled by Driver,CUST1011,Prime Sedan,Versova,Vile Parle,,,0,,,,
5/25/2024,10:45,CNR9023931339,Incomplete,CUST1975,Auto,Mulund,Seepz,,,0,,,,
5/23/2024,4:49,CNR5606488160,Success,CUST7481,Bike,Kandivali,Thane,7.09,13.25,0,,21.17,3,4.2
5/10/2024,4:10,CNR2362721798,Success,CUST6846,Prime Plus,Trombay,Seepz,12.32,6.86,0,,18.06,4,4.3
5/25/2024,12:19,CNR2264942028,Success,CUST3911,eBike,Andheri,Chunabhatti,9.54,16.23,0,,17.26,4.2,4.4
5/30/2024,12:54,CNR1139082827,Cancelled by Driver,CUST6213,Prime SUV,Versova,Colaba,,,0,,,,
5/20/2024,3:59,CNR3131098613,Success,CUST6425,eBike,Goregaon,Grant Road,12.73,14.97,0,,3.23,3.1,3.7
